Date,Time,Element,status
16/11/2016,9:06:06,GT_SP401 VS,IN
16/11/2016,9:09:26,GT_SP401 VS,UIT
16/11/2016,9:09:40,GT_SP401 VS,IN
16/11/2016,9:09:55,GT_SP401 VS,UIT
16/11/2016,9:10:37,GT_SP401 VS,IN
16/11/2016,9:11:02,GT_SP401 VS,UIT
16/11/2016,9:12:07,GT_SP401 VS,IN
16/11/2016,9:12:17,GT_SP401 VS,UIT
16/11/2016,9:12:38,GT_SP401 VS,IN
16/11/2016,9:12:52,GT_SP401 VS,UIT
16/11/2016,11:06:47,GT_SP401 VS,IN
16/11/2016,11:09:07,GT_SP401 VS,UIT
17/11/2016,0:15:55,GT_SP401 VS,IN
17/11/2016,5:41:23,GT_SP401 VS,UIT
19/11/2016,0:24:16,GT_SP401 VS,IN
19/11/2016,9:01:20,GT_SP401 VS,UIT
19/11/2016,22:09:52,GT_SP401 VS,IN
20/11/2016,8:34:25,GT_SP401 VS,UIT
21/11/2016,1:11:38,GT_SP401 VS,IN
21/11/2016,6:31:31,GT_SP401 VS,UIT
23/11/2016,23:10:40,GT_SP401 VS,IN
24/11/2016,6:18:00,GT_SP401 VS,UIT
24/11/2016,23:56:40,GT_SP401 VS,IN
25/11/2016,5:54:05,GT_SP401 VS,UIT
27/11/2016,0:02:58,GT_SP401 VS,IN
27/11/2016,10:17:52,GT_SP401 VS,UIT
27/11/2016,13:56:17,GT_SP401 VS,IN
27/11/2016,17:01:57,GT_SP401 VS,UIT
27/11/2016,23:04:05,GT_SP401 VS,IN
28/11/2016,6:14:23,GT_SP401 VS,UIT
28/11/2016,22:23:16,GT_SP401 VS,IN
29/11/2016,6:09:36,GT_SP401 VS,UIT
30/11/2016,23:10:47,GT_SP401 VS,IN
1/12/2016,6:35:34,GT_SP401 VS,UIT
2/12/2016,1:11:00,GT_SP401 VS,IN
2/12/2016,6:21:39,GT_SP401 VS,UIT
2/12/2016,22:18:47,GT_SP401 VS,IN
3/12/2016,8:04:25,GT_SP401 VS,UIT
3/12/2016,20:11:29,GT_SP401 VS,IN
4/12/2016,10:09:06,GT_SP401 VS,UIT
7/12/2016,2:49:27,GT_SP401 VS,IN
7/12/2016,5:41:32,GT_SP401 VS,UIT
7/12/2016,23:57:37,GT_SP401 VS,IN
8/12/2016,6:09:24,GT_SP401 VS,UIT
8/12/2016,23:47:53,GT_SP401 VS,IN
9/12/2016,5:53:06,GT_SP401 VS,UIT
9/12/2016,21:42:17,GT_SP401 VS,IN
10/12/2016,9:48:38,GT_SP401 VS,UIT
10/12/2016,23:02:43,GT_SP401 VS,IN
11/12/2016,16:49:40,GT_SP401 VS,UIT
12/12/2016,0:02:26,GT_SP401 VS,IN
12/12/2016,6:11:04,GT_SP401 VS,UIT
14/12/2016,1:52:14,GT_SP401 VS,IN
14/12/2016,6:27:57,GT_SP401 VS,UIT
14/12/2016,23:25:18,GT_SP401 VS,IN
15/12/2016,0:00:40,GT_SP401 VS,UIT
17/12/2016,0:11:41,GT_SP401 VS,IN
17/12/2016,17:08:01,GT_SP401 VS,UIT
17/12/2016,20:45:57,GT_SP401 VS,IN
19/12/2016,6:11:20,GT_SP401 VS,UIT
19/12/2016,23:01:33,GT_SP401 VS,IN
20/12/2016,6:27:21,GT_SP401 VS,UIT
21/12/2016,0:46:17,GT_SP401 VS,IN
21/12/2016,6:08:56,GT_SP401 VS,UIT
21/12/2016,23:45:17,GT_SP401 VS,IN
22/12/2016,6:21:20,GT_SP401 VS,UIT
23/12/2016,0:33:29,GT_SP401 VS,IN
23/12/2016,6:21:33,GT_SP401 VS,UIT
23/12/2016,23:55:10,GT_SP401 VS,IN
24/12/2016,8:14:44,GT_SP401 VS,UIT
24/12/2016,23:26:21,GT_SP401 VS,IN
25/12/2016,11:08:03,GT_SP401 VS,UIT
25/12/2016,23:45:12,GT_SP401 VS,IN
27/12/2016,8:26:20,GT_SP401 VS,UIT
27/12/2016,14:34:22,GT_SP401 VS,IN
28/12/2016,7:09:58,GT_SP401 VS,UIT
28/12/2016,21:37:38,GT_SP401 VS,IN
29/12/2016,7:08:35,GT_SP401 VS,UIT
29/12/2016,21:34:44,GT_SP401 VS,IN
30/12/2016,7:29:51,GT_SP401 VS,UIT
30/12/2016,20:28:26,GT_SP401 VS,IN
31/12/2016,8:57:52,GT_SP401 VS,UIT
1/1/2017,0:59:52,GT_SP401 VS,IN
2/1/2017,7:17:43,GT_SP401 VS,UIT
2/1/2017,23:03:29,GT_SP401 VS,IN
3/1/2017,6:05:16,GT_SP401 VS,UIT
3/1/2017,22:58:06,GT_SP401 VS,IN
4/1/2017,6:11:20,GT_SP401 VS,UIT
4/1/2017,23:32:06,GT_SP401 VS,IN
5/1/2017,5:47:49,GT_SP401 VS,UIT
5/1/2017,23:12:19,GT_SP401 VS,IN
6/1/2017,6:46:41,GT_SP401 VS,UIT
6/1/2017,23:17:36,GT_SP401 VS,IN
7/1/2017,8:30:40,GT_SP401 VS,UIT
8/1/2017,0:04:55,GT_SP401 VS,IN
8/1/2017,12:29:39,GT_SP401 VS,UIT
9/1/2017,2:47:35,GT_SP401 VS,IN
9/1/2017,5:51:20,GT_SP401 VS,UIT
9/1/2017,21:35:43,GT_SP401 VS,IN
10/1/2017,6:46:18,GT_SP401 VS,UIT
11/1/2017,0:39:03,GT_SP401 VS,IN
11/1/2017,6:21:20,GT_SP401 VS,UIT
11/1/2017,23:45:09,GT_SP401 VS,IN
12/1/2017,6:32:19,GT_SP401 VS,UIT
12/1/2017,21:43:07,GT_SP401 VS,IN
13/1/2017,7:00:40,GT_SP401 VS,UIT
13/1/2017,23:54:05,GT_SP401 VS,IN
14/1/2017,9:27:39,GT_SP401 VS,UIT
14/1/2017,22:14:47,GT_SP401 VS,IN
15/1/2017,17:20:40,GT_SP401 VS,UIT
15/1/2017,20:45:37,GT_SP401 VS,IN
16/1/2017,6:47:12,GT_SP401 VS,UIT
16/1/2017,23:08:59,GT_SP401 VS,IN
17/1/2017,6:26:25,GT_SP401 VS,UIT
17/1/2017,23:11:28,GT_SP401 VS,IN
18/1/2017,6:29:26,GT_SP401 VS,UIT
20/1/2017,23:31:28,GT_SP401 VS,IN
21/1/2017,8:11:39,GT_SP401 VS,UIT
21/1/2017,16:14:45,GT_SP401 VS,IN
21/1/2017,17:11:58,GT_SP401 VS,UIT
21/1/2017,22:17:32,GT_SP401 VS,IN
22/1/2017,17:27:34,GT_SP401 VS,UIT
23/1/2017,23:11:40,GT_SP401 VS,IN
24/1/2017,6:49:56,GT_SP401 VS,UIT
24/1/2017,23:32:09,GT_SP401 VS,IN
25/1/2017,6:25:46,GT_SP401 VS,UIT
27/1/2017,21:58:14,GT_SP401 VS,IN
28/1/2017,9:52:01,GT_SP401 VS,UIT
28/1/2017,21:56:34,GT_SP401 VS,IN
30/1/2017,6:17:26,GT_SP401 VS,UIT
3/2/2017,21:54:07,GT_SP401 VS,IN
6/2/2017,7:14:27,GT_SP401 VS,UIT
7/2/2017,2:12:14,GT_SP401 VS,IN
7/2/2017,6:16:20,GT_SP401 VS,UIT
7/2/2017,23:31:38,GT_SP401 VS,IN
8/2/2017,5:59:05,GT_SP401 VS,UIT
9/2/2017,23:05:17,GT_SP401 VS,IN
10/2/2017,5:21:47,GT_SP401 VS,UIT
10/2/2017,23:09:46,GT_SP401 VS,IN
11/2/2017,9:01:20,GT_SP401 VS,UIT
12/2/2017,0:13:25,GT_SP401 VS,IN
13/2/2017,7:22:57,GT_SP401 VS,UIT
13/2/2017,23:59:28,GT_SP401 VS,IN
14/2/2017,6:42:30,GT_SP401 VS,UIT
14/2/2017,23:17:49,GT_SP401 VS,IN
15/2/2017,5:58:31,GT_SP401 VS,UIT
15/2/2017,23:31:36,GT_SP401 VS,IN
16/2/2017,6:13:29,GT_SP401 VS,UIT
18/2/2017,1:19:41,GT_SP401 VS,IN
18/2/2017,15:34:01,GT_SP401 VS,UIT
18/2/2017,23:42:39,GT_SP401 VS,IN
19/2/2017,9:41:39,GT_SP401 VS,UIT
19/2/2017,15:29:54,GT_SP401 VS,IN
20/2/2017,6:08:16,GT_SP401 VS,UIT
20/2/2017,23:19:29,GT_SP401 VS,IN
21/2/2017,6:40:40,GT_SP401 VS,UIT
21/2/2017,22:26:04,GT_SP401 VS,IN
22/2/2017,7:04:48,GT_SP401 VS,UIT
22/2/2017,23:41:54,GT_SP401 VS,IN
23/2/2017,6:36:23,GT_SP401 VS,UIT
23/2/2017,22:21:37,GT_SP401 VS,IN
24/2/2017,7:01:20,GT_SP401 VS,UIT
24/2/2017,23:31:35,GT_SP401 VS,IN
25/2/2017,8:35:37,GT_SP401 VS,UIT
25/2/2017,16:26:16,GT_SP401 VS,IN
25/2/2017,18:27:50,GT_SP401 VS,UIT
25/2/2017,22:56:41,GT_SP401 VS,IN
27/2/2017,7:37:25,GT_SP401 VS,UIT
28/2/2017,0:05:51,GT_SP401 VS,IN
28/2/2017,6:11:34,GT_SP401 VS,UIT
28/2/2017,22:59:45,GT_SP401 VS,IN
1/3/2017,7:05:50,GT_SP401 VS,UIT
1/3/2017,23:12:15,GT_SP401 VS,IN
2/3/2017,7:22:37,GT_SP401 VS,UIT
3/3/2017,0:51:00,GT_SP401 VS,IN
3/3/2017,6:02:34,GT_SP401 VS,UIT
4/3/2017,0:18:54,GT_SP401 VS,IN
4/3/2017,8:32:53,GT_SP401 VS,UIT
4/3/2017,23:37:09,GT_SP401 VS,IN
6/3/2017,8:02:46,GT_SP401 VS,UIT
7/3/2017,1:57:48,GT_SP401 VS,IN
7/3/2017,6:32:47,GT_SP401 VS,UIT
7/3/2017,23:37:32,GT_SP401 VS,IN
8/3/2017,6:26:31,GT_SP401 VS,UIT
8/3/2017,21:51:28,GT_SP401 VS,IN
9/3/2017,6:35:59,GT_SP401 VS,UIT
9/3/2017,21:59:53,GT_SP401 VS,IN
10/3/2017,6:53:29,GT_SP401 VS,UIT
10/3/2017,20:42:35,GT_SP401 VS,IN
13/3/2017,6:39:05,GT_SP401 VS,UIT
13/3/2017,22:52:44,GT_SP401 VS,IN
14/3/2017,6:18:51,GT_SP401 VS,UIT
14/3/2017,23:23:35,GT_SP401 VS,IN
15/3/2017,6:31:53,GT_SP401 VS,UIT
16/3/2017,0:05:46,GT_SP401 VS,IN
16/3/2017,6:08:05,GT_SP401 VS,UIT
16/3/2017,6:37:15,GT_SP401 VS,IN
16/3/2017,7:37:58,GT_SP401 VS,UIT
16/3/2017,23:46:26,GT_SP401 VS,IN
17/3/2017,6:39:37,GT_SP401 VS,UIT
17/3/2017,23:18:16,GT_SP401 VS,IN
18/3/2017,17:53:45,GT_SP401 VS,UIT
18/3/2017,21:19:43,GT_SP401 VS,IN
20/3/2017,7:32:07,GT_SP401 VS,UIT
21/3/2017,4:01:57,GT_SP401 VS,IN
21/3/2017,7:01:05,GT_SP401 VS,UIT
22/3/2017,1:21:09,GT_SP401 VS,IN
22/3/2017,6:17:09,GT_SP401 VS,UIT
23/3/2017,0:54:09,GT_SP401 VS,IN
23/3/2017,6:10:40,GT_SP401 VS,UIT
23/3/2017,23:14:23,GT_SP401 VS,IN
24/3/2017,6:09:07,GT_SP401 VS,UIT
24/3/2017,23:25:12,GT_SP401 VS,IN
27/3/2017,6:46:04,GT_SP401 VS,UIT
27/3/2017,14:20:40,GT_SP401 VS,IN
28/3/2017,6:16:42,GT_SP401 VS,UIT
28/3/2017,23:09:33,GT_SP401 VS,IN
29/3/2017,6:04:51,GT_SP401 VS,UIT
29/3/2017,23:04:03,GT_SP401 VS,IN
30/3/2017,7:35:26,GT_SP401 VS,UIT
30/3/2017,22:00:54,GT_SP401 VS,IN
31/3/2017,6:21:44,GT_SP401 VS,UIT
31/3/2017,23:58:33,GT_SP401 VS,IN
1/4/2017,8:35:44,GT_SP401 VS,UIT
1/4/2017,13:07:34,GT_SP401 VS,IN
3/4/2017,7:24:37,GT_SP401 VS,UIT
4/4/2017,23:51:19,GT_SP401 VS,IN
5/4/2017,7:06:56,GT_SP401 VS,UIT
6/4/2017,0:02:52,GT_SP401 VS,IN
6/4/2017,6:40:48,GT_SP401 VS,UIT
6/4/2017,23:05:12,GT_SP401 VS,IN
7/4/2017,6:50:40,GT_SP401 VS,UIT
8/4/2017,0:31:09,GT_SP401 VS,IN
8/4/2017,8:08:25,GT_SP401 VS,UIT
8/4/2017,14:51:35,GT_SP401 VS,IN
10/4/2017,7:24:35,GT_SP401 VS,UIT
10/4/2017,23:49:23,GT_SP401 VS,IN
11/4/2017,7:30:48,GT_SP401 VS,UIT
12/4/2017,0:04:01,GT_SP401 VS,IN
12/4/2017,8:15:35,GT_SP401 VS,UIT
12/4/2017,20:07:27,GT_SP401 VS,IN
12/4/2017,20:47:52,GT_SP401 VS,UIT
12/4/2017,23:16:23,GT_SP401 VS,IN
13/4/2017,6:18:46,GT_SP401 VS,UIT
13/4/2017,22:59:11,GT_SP401 VS,IN
14/4/2017,8:43:31,GT_SP401 VS,UIT
15/4/2017,1:00:40,GT_SP401 VS,IN
15/4/2017,21:05:27,GT_SP401 VS,UIT
15/4/2017,23:01:58,GT_SP401 VS,IN
18/4/2017,6:27:28,GT_SP401 VS,UIT
18/4/2017,20:10:52,GT_SP401 VS,IN
19/4/2017,7:08:47,GT_SP401 VS,UIT
20/4/2017,0:16:00,GT_SP401 VS,IN
20/4/2017,5:50:44,GT_SP401 VS,UIT
21/4/2017,0:27:49,GT_SP401 VS,IN
21/4/2017,6:32:46,GT_SP401 VS,UIT
21/4/2017,23:19:42,GT_SP401 VS,IN
24/4/2017,6:52:40,GT_SP401 VS,UIT
24/4/2017,22:42:16,GT_SP401 VS,IN
25/4/2017,6:07:03,GT_SP401 VS,UIT
26/4/2017,19:37:28,GT_SP401 VS,IN
27/4/2017,8:28:05,GT_SP401 VS,UIT
28/4/2017,0:41:00,GT_SP401 VS,IN
28/4/2017,6:48:23,GT_SP401 VS,UIT
29/4/2017,1:33:34,GT_SP401 VS,IN
1/10/2016,19:16:19,GT_SP402 VS,UIT
1/10/2016,21:39:28,GT_SP402 VS,IN
3/10/2016,6:08:31,GT_SP402 VS,UIT
3/10/2016,22:09:51,GT_SP402 VS,IN
4/10/2016,22:29:30,GT_SP402 VS,IN
5/10/2016,6:58:10,GT_SP402 VS,UIT
5/10/2016,23:18:17,GT_SP402 VS,IN
6/10/2016,0:25:39,GT_SP402 VS,UIT
6/10/2016,1:29:44,GT_SP402 VS,IN
6/10/2016,5:11:20,GT_SP402 VS,UIT
7/10/2016,19:11:27,GT_SP402 VS,IN
8/10/2016,8:42:42,GT_SP402 VS,UIT
8/10/2016,22:21:34,GT_SP402 VS,IN
10/10/2016,7:16:42,GT_SP402 VS,UIT
11/10/2016,0:42:58,GT_SP402 VS,IN
11/10/2016,6:08:42,GT_SP402 VS,UIT
11/10/2016,22:33:21,GT_SP402 VS,IN
12/10/2016,6:06:45,GT_SP402 VS,UIT
12/10/2016,22:08:31,GT_SP402 VS,IN
13/10/2016,7:05:36,GT_SP402 VS,UIT
13/10/2016,23:20:43,GT_SP402 VS,IN
14/10/2016,6:01:20,GT_SP402 VS,UIT
15/10/2016,0:08:14,GT_SP402 VS,IN
15/10/2016,8:17:18,GT_SP402 VS,UIT
15/10/2016,23:11:28,GT_SP402 VS,IN
16/10/2016,18:45:44,GT_SP402 VS,UIT
16/10/2016,21:15:43,GT_SP402 VS,IN
17/10/2016,2:25:52,GT_SP402 VS,UIT
19/10/2016,23:32:46,GT_SP402 VS,IN
20/10/2016,6:26:53,GT_SP402 VS,UIT
20/10/2016,23:44:22,GT_SP402 VS,IN
21/10/2016,6:16:36,GT_SP402 VS,UIT
21/10/2016,22:27:32,GT_SP402 VS,IN
22/10/2016,9:07:43,GT_SP402 VS,UIT
23/10/2016,0:07:48,GT_SP402 VS,IN
23/10/2016,19:00:40,GT_SP402 VS,UIT
23/10/2016,23:04:08,GT_SP402 VS,IN
24/10/2016,6:40:40,GT_SP402 VS,UIT
25/10/2016,0:02:27,GT_SP402 VS,IN
25/10/2016,6:23:30,GT_SP402 VS,UIT
25/10/2016,23:48:55,GT_SP402 VS,IN
26/10/2016,6:36:01,GT_SP402 VS,UIT
27/10/2016,0:03:42,GT_SP402 VS,IN
27/10/2016,6:22:51,GT_SP402 VS,UIT
28/10/2016,0:11:46,GT_SP402 VS,IN
28/10/2016,6:11:20,GT_SP402 VS,UIT
29/10/2016,1:01:28,GT_SP402 VS,IN
29/10/2016,7:18:06,GT_SP402 VS,UIT
30/10/2016,1:19:28,GT_SP402 VS,IN
30/10/2016,17:29:51,GT_SP402 VS,UIT
31/10/2016,2:02:42,GT_SP402 VS,IN
31/10/2016,6:00:40,GT_SP402 VS,UIT
31/10/2016,23:54:08,GT_SP402 VS,IN
1/11/2016,6:59:52,GT_SP402 VS,UIT
1/11/2016,22:11:00,GT_SP402 VS,IN
2/11/2016,7:03:08,GT_SP402 VS,UIT
2/11/2016,21:45:39,GT_SP402 VS,IN
3/11/2016,7:15:18,GT_SP402 VS,UIT
4/11/2016,0:59:16,GT_SP402 VS,IN
4/11/2016,6:23:48,GT_SP402 VS,UIT
4/11/2016,22:16:04,GT_SP402 VS,IN
5/11/2016,9:01:20,GT_SP402 VS,UIT
6/11/2016,1:28:37,GT_SP402 VS,IN
6/11/2016,10:11:56,GT_SP402 VS,UIT
7/11/2016,0:07:28,GT_SP402 VS,IN
7/11/2016,6:39:12,GT_SP402 VS,UIT
7/11/2016,23:24:23,GT_SP402 VS,IN
8/11/2016,6:40:40,GT_SP402 VS,UIT
8/11/2016,22:17:45,GT_SP402 VS,IN
9/11/2016,7:26:06,GT_SP402 VS,UIT
9/11/2016,23:25:46,GT_SP402 VS,IN
10/11/2016,7:08:59,GT_SP402 VS,UIT
10/11/2016,23:17:54,GT_SP402 VS,IN
11/11/2016,7:13:43,GT_SP402 VS,UIT
12/11/2016,0:54:28,GT_SP402 VS,IN
12/11/2016,10:12:57,GT_SP402 VS,UIT
12/11/2016,23:35:29,GT_SP402 VS,IN
13/11/2016,9:21:20,GT_SP402 VS,UIT
14/11/2016,1:11:27,GT_SP402 VS,IN
14/11/2016,6:08:14,GT_SP402 VS,UIT
14/11/2016,22:47:48,GT_SP402 VS,IN
15/11/2016,6:09:03,GT_SP402 VS,UIT
19/11/2016,1:42:05,GT_SP402 VS,IN
19/11/2016,8:38:18,GT_SP402 VS,UIT
19/11/2016,22:11:34,GT_SP402 VS,IN
20/11/2016,11:47:37,GT_SP402 VS,UIT
21/11/2016,0:01:28,GT_SP402 VS,IN
21/11/2016,6:25:57,GT_SP402 VS,UIT
24/11/2016,2:17:06,GT_SP402 VS,IN
24/11/2016,6:25:20,GT_SP402 VS,UIT
25/11/2016,1:25:23,GT_SP402 VS,IN
25/11/2016,6:31:20,GT_SP402 VS,UIT
27/11/2016,4:09:32,GT_SP402 VS,IN
27/11/2016,18:03:16,GT_SP402 VS,UIT
27/11/2016,23:09:30,GT_SP402 VS,IN
28/11/2016,7:15:03,GT_SP402 VS,UIT
28/11/2016,23:18:47,GT_SP402 VS,IN
29/11/2016,6:09:08,GT_SP402 VS,UIT
30/11/2016,23:11:54,GT_SP402 VS,IN
1/12/2016,6:36:29,GT_SP402 VS,UIT
2/12/2016,1:15:26,GT_SP402 VS,IN
2/12/2016,6:26:30,GT_SP402 VS,UIT
3/12/2016,0:05:11,GT_SP402 VS,IN
3/12/2016,7:46:53,GT_SP402 VS,UIT
3/12/2016,22:01:31,GT_SP402 VS,IN
4/12/2016,10:57:09,GT_SP402 VS,UIT
7/12/2016,2:49:56,GT_SP402 VS,IN
7/12/2016,5:43:08,GT_SP402 VS,UIT
8/12/2016,0:48:25,GT_SP402 VS,IN
8/12/2016,6:21:13,GT_SP402 VS,UIT
9/12/2016,0:17:34,GT_SP402 VS,IN
9/12/2016,6:09:37,GT_SP402 VS,UIT
9/12/2016,23:08:44,GT_SP402 VS,IN
10/12/2016,9:53:06,GT_SP402 VS,UIT
10/12/2016,23:04:38,GT_SP402 VS,IN
11/12/2016,12:19:43,GT_SP402 VS,UIT
12/12/2016,0:08:22,GT_SP402 VS,IN
12/12/2016,5:52:18,GT_SP402 VS,UIT
14/12/2016,2:19:19,GT_SP402 VS,IN
14/12/2016,6:20:40,GT_SP402 VS,UIT
14/12/2016,23:32:49,GT_SP402 VS,IN
14/12/2016,23:58:32,GT_SP402 VS,UIT
17/12/2016,0:14:26,GT_SP402 VS,IN
19/12/2016,6:27:28,GT_SP402 VS,UIT
19/12/2016,23:05:43,GT_SP402 VS,IN
20/12/2016,7:03:49,GT_SP402 VS,UIT
21/12/2016,0:51:28,GT_SP402 VS,IN
21/12/2016,6:58:14,GT_SP402 VS,UIT
22/12/2016,0:38:30,GT_SP402 VS,IN
22/12/2016,6:27:36,GT_SP402 VS,UIT
23/12/2016,1:31:51,GT_SP402 VS,IN
23/12/2016,6:50:40,GT_SP402 VS,UIT
24/12/2016,0:01:28,GT_SP402 VS,IN
24/12/2016,11:41:44,GT_SP402 VS,UIT
24/12/2016,23:39:38,GT_SP402 VS,IN
27/12/2016,7:38:27,GT_SP402 VS,UIT
27/12/2016,21:53:51,GT_SP402 VS,IN
28/12/2016,8:10:40,GT_SP402 VS,UIT
29/12/2016,1:01:28,GT_SP402 VS,IN
29/12/2016,6:55:47,GT_SP402 VS,UIT
29/12/2016,23:35:24,GT_SP402 VS,IN
30/12/2016,7:00:40,GT_SP402 VS,UIT
30/12/2016,22:17:03,GT_SP402 VS,IN
31/12/2016,7:46:16,GT_SP402 VS,UIT
1/1/2017,1:56:39,GT_SP402 VS,IN
2/1/2017,7:15:35,GT_SP402 VS,UIT
6/1/2017,23:23:07,GT_SP402 VS,IN
7/1/2017,8:20:40,GT_SP402 VS,UIT
8/1/2017,0:08:09,GT_SP402 VS,IN
8/1/2017,17:53:52,GT_SP402 VS,UIT
9/1/2017,2:48:53,GT_SP402 VS,IN
9/1/2017,5:48:54,GT_SP402 VS,UIT
14/1/2017,0:25:39,GT_SP402 VS,IN
14/1/2017,8:38:30,GT_SP402 VS,UIT
14/1/2017,22:21:28,GT_SP402 VS,IN
15/1/2017,17:26:07,GT_SP402 VS,UIT
15/1/2017,20:55:25,GT_SP402 VS,IN
16/1/2017,7:00:40,GT_SP402 VS,UIT
16/1/2017,7:00:44,GT_SP402 VS,UIT
16/1/2017,7:00:47,GT_SP402 VS,UIT
20/1/2017,23:36:12,GT_SP402 VS,IN
21/1/2017,8:48:54,GT_SP402 VS,UIT
22/1/2017,1:35:54,GT_SP402 VS,IN
22/1/2017,17:38:14,GT_SP402 VS,UIT
26/1/2017,0:08:56,GT_SP402 VS,IN
26/1/2017,6:20:40,GT_SP402 VS,UIT
26/1/2017,22:09:56,GT_SP402 VS,IN
27/1/2017,6:31:24,GT_SP402 VS,UIT
28/1/2017,22:05:26,GT_SP402 VS,IN
30/1/2017,6:26:27,GT_SP402 VS,UIT
30/1/2017,23:19:04,GT_SP402 VS,IN
31/1/2017,6:06:16,GT_SP402 VS,UIT
31/1/2017,23:22:11,GT_SP402 VS,IN
1/2/2017,6:21:20,GT_SP402 VS,UIT
1/2/2017,23:59:13,GT_SP402 VS,IN
2/2/2017,6:32:29,GT_SP402 VS,UIT
2/2/2017,23:19:42,GT_SP402 VS,IN
3/2/2017,6:15:09,GT_SP402 VS,UIT
4/2/2017,0:27:53,GT_SP402 VS,IN
6/2/2017,7:14:56,GT_SP402 VS,UIT
7/2/2017,2:22:43,GT_SP402 VS,IN
7/2/2017,6:32:25,GT_SP402 VS,UIT
7/2/2017,23:39:04,GT_SP402 VS,IN
8/2/2017,6:02:48,GT_SP402 VS,UIT
9/2/2017,23:57:23,GT_SP402 VS,IN
10/2/2017,5:34:03,GT_SP402 VS,UIT
11/2/2017,0:41:52,GT_SP402 VS,IN
11/2/2017,9:37:52,GT_SP402 VS,UIT
12/2/2017,0:13:52,GT_SP402 VS,IN
13/2/2017,7:26:54,GT_SP402 VS,UIT
14/2/2017,1:28:03,GT_SP402 VS,IN
14/2/2017,6:42:58,GT_SP402 VS,UIT
14/2/2017,23:19:12,GT_SP402 VS,IN
15/2/2017,6:21:20,GT_SP402 VS,UIT
18/2/2017,2:29:21,GT_SP402 VS,IN
18/2/2017,8:59:04,GT_SP402 VS,UIT
18/2/2017,15:33:37,GT_SP402 VS,IN
18/2/2017,15:35:57,GT_SP402 VS,UIT
18/2/2017,23:45:08,GT_SP402 VS,IN
19/2/2017,10:03:40,GT_SP402 VS,UIT
19/2/2017,23:49:09,GT_SP402 VS,IN
20/2/2017,7:12:43,GT_SP402 VS,UIT
20/2/2017,23:20:47,GT_SP402 VS,IN
21/2/2017,6:09:39,GT_SP402 VS,UIT
21/2/2017,22:45:28,GT_SP402 VS,IN
22/2/2017,7:18:56,GT_SP402 VS,UIT
23/2/2017,0:09:54,GT_SP402 VS,IN
23/2/2017,6:03:34,GT_SP402 VS,UIT
24/2/2017,0:02:06,GT_SP402 VS,IN
24/2/2017,6:55:56,GT_SP402 VS,UIT
24/2/2017,23:37:49,GT_SP402 VS,IN
27/2/2017,7:36:40,GT_SP402 VS,UIT
28/2/2017,0:47:09,GT_SP402 VS,IN
28/2/2017,6:09:26,GT_SP402 VS,UIT
1/3/2017,0:16:11,GT_SP402 VS,IN
1/3/2017,6:11:14,GT_SP402 VS,UIT
1/3/2017,23:15:45,GT_SP402 VS,IN
2/3/2017,7:12:44,GT_SP402 VS,UIT
3/3/2017,0:51:32,GT_SP402 VS,IN
3/3/2017,6:04:50,GT_SP402 VS,UIT
4/3/2017,0:19:19,GT_SP402 VS,IN
4/3/2017,8:52:34,GT_SP402 VS,UIT
4/3/2017,23:45:33,GT_SP402 VS,IN
6/3/2017,8:05:07,GT_SP402 VS,UIT
7/3/2017,2:02:00,GT_SP402 VS,IN
7/3/2017,6:58:09,GT_SP402 VS,UIT
8/3/2017,3:29:49,GT_SP402 VS,IN
8/3/2017,6:29:48,GT_SP402 VS,UIT
8/3/2017,22:09:11,GT_SP402 VS,IN
9/3/2017,6:44:40,GT_SP402 VS,UIT
9/3/2017,22:05:25,GT_SP402 VS,IN
10/3/2017,6:24:58,GT_SP402 VS,UIT
10/3/2017,20:56:21,GT_SP402 VS,IN
13/3/2017,7:11:37,GT_SP402 VS,UIT
14/3/2017,0:12:20,GT_SP402 VS,IN
14/3/2017,6:15:49,GT_SP402 VS,UIT
14/3/2017,23:26:54,GT_SP402 VS,IN
15/3/2017,6:07:24,GT_SP402 VS,UIT
16/3/2017,0:36:57,GT_SP402 VS,IN
16/3/2017,5:41:31,GT_SP402 VS,UIT
17/3/2017,0:12:24,GT_SP402 VS,IN
17/3/2017,7:33:24,GT_SP402 VS,UIT
17/3/2017,23:32:31,GT_SP402 VS,IN
18/3/2017,19:45:17,GT_SP402 VS,UIT
18/3/2017,22:01:56,GT_SP402 VS,IN
19/3/2017,18:08:47,GT_SP402 VS,UIT
19/3/2017,21:48:00,GT_SP402 VS,IN
20/3/2017,6:09:48,GT_SP402 VS,UIT
23/3/2017,1:01:23,GT_SP402 VS,IN
23/3/2017,6:06:00,GT_SP402 VS,UIT
23/3/2017,23:16:57,GT_SP402 VS,IN
24/3/2017,5:56:57,GT_SP402 VS,UIT
24/3/2017,23:54:58,GT_SP402 VS,IN
27/3/2017,7:02:51,GT_SP402 VS,UIT
27/3/2017,23:40:56,GT_SP402 VS,IN
28/3/2017,7:27:20,GT_SP402 VS,UIT
28/3/2017,23:11:27,GT_SP402 VS,IN
29/3/2017,6:32:08,GT_SP402 VS,UIT
29/3/2017,23:15:39,GT_SP402 VS,IN
30/3/2017,7:39:26,GT_SP402 VS,UIT
30/3/2017,23:07:15,GT_SP402 VS,IN
31/3/2017,6:27:14,GT_SP402 VS,UIT
